order_id,customer_id,order_date,product_category,gross_amount,discount_pct,net_amount,order_status
O001176,C00226,2026-04-14,Grocery,705.7,0.1,635.13,Completed
O001177,C00227,2026-05-11,Electronics,8352.91,0.0,8352.91,Cancelled
O001178,C00227,2025-06-04,Grocery,607.83,0.0,607.83,Returned
O001179,C00227,2025-08-14,Grocery,1454.93,0.05,1382.18,Completed
O001180,C00227,2025-12-12,Sports,2068.11,0.05,1964.7,Completed
O001181,C00227,2026-02-03,Beauty,2267.2,0.05,2153.84,Completed
O001182,C00227,2025-07-10,Sports,3161.32,0.0,3161.32,Completed
O001183,C00227,2025-12-30,Grocery,984.95,0.1,886.46,Cancelled
O001184,C00227,2026-01-11,Beauty,1336.12,0.0,1336.12,Completed
O001185,C00227,2026-05-24,Home,3563.05,0.0,3563.05,Completed
O001186,C00228,2026-04-09,Beauty,850.1,0.05,807.6,Completed
O001187,C00228,2026-05-19,Beauty,1695.82,0.05,1611.03,Completed
O001188,C00228,2026-04-06,Beauty,2086.74,0.1,1878.07,Completed
O001189,C00228,2026-06-15,Beauty,1077.39,0.0,1077.39,Completed
O001190,C00228,2026-06-07,Home,2217.39,0.0,2217.39,Completed
O001191,C00228,2026-06-05,Sports,3905.03,0.15,3319.28,Completed
O001192,C00229,2025-11-15,Sports,1162.26,0.0,1162.26,Completed
O001193,C00229,2025-12-01,Grocery,1299.0,0.0,1299.0,Completed
O001194,C00229,2026-06-10,Beauty,924.18,0.1,831.76,Completed
O001195,C00229,2025-10-31,Electronics,7718.17,0.05,7332.26,Completed
O001196,C00229,2026-03-26,Grocery,1280.84,0.05,1216.8,Completed
O001197,C00229,2025-12-17,Sports,3659.26,0.05,3476.3,Completed
O001198,C00229,2025-11-29,Home,2542.1,0.0,2542.1,Completed
O001199,C00230,2026-01-06,Electronics,4390.23,0.1,3951.21,Completed
O001200,C00230,2026-01-05,Electronics,9431.19,0.15,8016.51,Completed
O001201,C00230,2026-02-04,Sports,1818.88,0.05,1727.94,Completed
O001202,C00230,2025-12-20,Sports,1417.68,0.1,1275.91,Completed
O001203,C00230,2025-11-28,Home,3790.17,0.0,3790.17,Returned
O001204,C00230,2026-05-13,Beauty,1181.58,0.2,945.26,Completed
O001205,C00230,2026-05-25,Beauty,967.84,0.1,871.06,Completed
O001206,C00230,2025-10-20,Electronics,3217.82,0.1,2896.04,Completed
O001207,C00230,2026-06-22,Grocery,1101.14,0.15,935.97,Completed
O001208,C00231,2025-09-11,Home,4463.67,0.2,3570.94,Completed
O001209,C00231,2025-06-06,Grocery,919.15,0.0,919.15,Returned
O001210,C00231,2025-09-04,Home,4687.76,0.15,3984.6,Completed
O001211,C00232,2025-12-17,Electronics,6672.05,0.15,5671.24,Completed
O001212,C00232,2026-03-19,Beauty,1630.59,0.05,1549.06,Completed
O001213,C00232,2026-06-05,Sports,3043.5,0.0,3043.5,Completed
O001214,C00232,2025-12-29,Home,2716.62,0.15,2309.13,Completed
O001215,C00233,2026-02-09,Grocery,978.71,0.1,880.84,Returned
O001216,C00233,2026-03-20,Sports,1976.03,0.0,1976.03,Completed
O001217,C00233,2026-06-09,Sports,1532.07,0.2,1225.66,Completed
O001218,C00233,2026-03-31,Beauty,1406.67,0.1,1266.0,Completed
O001219,C00233,2026-05-01,Beauty,1107.28,0.1,996.55,Completed
O001220,C00233,2026-02-23,Electronics,6088.73,0.0,6088.73,Returned
O001221,C00233,2026-04-08,Grocery,751.0,0.05,713.45,Completed
O001222,C00233,2026-02-17,Home,993.79,0.15,844.72,Completed
O001223,C00233,2026-05-25,Home,2608.7,0.1,2347.83,Completed
O001224,C00234,2026-01-20,Sports,1640.94,0.15,1394.8,Completed
O001225,C00234,2026-05-17,Home,2372.46,0.1,2135.21,Completed
O001226,C00235,2026-03-26,Electronics,8884.47,0.0,8884.47,Completed
O001227,C00235,2026-01-13,Beauty,2062.84,0.1,1856.56,Completed
O001228,C00236,2025-12-03,Grocery,1030.48,0.1,927.43,Completed
O001229,C00236,2025-04-11,Beauty,2607.14,0.0,2607.14,Completed
O001230,C00236,2025-07-11,Sports,2116.14,0.05,2010.33,Completed
O001231,C00236,2026-01-10,Grocery,1072.01,0.05,1018.41,Completed
O001232,C00236,2025-11-11,Sports,1841.41,0.15,1565.2,Completed
O001233,C00237,2025-06-24,Grocery,1377.36,0.0,1377.36,Completed
O001234,C00237,2025-12-12,Beauty,1961.78,0.0,1961.78,Completed
O001235,C00237,2025-07-24,Electronics,7658.65,0.0,7658.65,Completed
O001236,C00237,2025-10-03,Home,2196.25,0.15,1866.81,Completed
O001237,C00237,2026-04-26,Sports,3445.12,0.05,3272.86,Completed
O001238,C00237,2026-03-14,Beauty,1022.49,0.0,1022.49,Completed
O001239,C00238,2026-04-20,Home,3041.97,0.1,2737.77,Completed
O001240,C00238,2025-04-25,Beauty,848.65,0.05,806.22,Returned
O001241,C00238,2026-05-27,Beauty,1782.3,0.1,1604.07,Completed
O001242,C00239,2025-12-29,Home,1649.28,0.0,1649.28,Completed
O001243,C00239,2026-04-17,Sports,3082.56,0.1,2774.3,Completed
O001244,C00239,2026-06-12,Beauty,2024.12,0.05,1922.91,Completed
O001245,C00239,2025-11-05,Sports,2678.47,0.1,2410.62,Completed
O001246,C00239,2025-11-09,Home,2599.41,0.05,2469.44,Completed
O001247,C00239,2025-12-02,Sports,2403.3,0.0,2403.3,Completed
O001248,C00239,2026-03-06,Home,1773.15,0.15,1507.18,Completed
O001249,C00239,2025-09-25,Beauty,1577.85,0.05,1498.96,Completed
O001250,C00239,2026-04-06,Home,3561.54,0.1,3205.39,Cancelled
O001251,C00239,2026-05-08,Beauty,1669.63,0.15,1419.19,Completed
O001252,C00240,2026-01-08,Beauty,1222.87,0.05,1161.73,Completed
O001253,C00240,2026-05-18,Grocery,867.3,0.15,737.2,Completed
O001254,C00240,2025-07-29,Beauty,821.57,0.0,821.57,Completed
O001255,C00240,2026-06-23,Beauty,2180.09,0.1,1962.08,Returned
O001256,C00240,2025-11-21,Electronics,5162.9,0.1,4646.61,Completed
O001257,C00240,2026-06-30,Electronics,10468.31,0.15,8898.06,Completed
O001258,C00241,2025-11-13,Beauty,1725.16,0.0,1725.16,Completed
O001259,C00241,2025-06-09,Sports,3038.61,0.15,2582.82,Completed
O001260,C00241,2026-03-06,Grocery,369.63,0.1,332.67,Completed
O001261,C00241,2026-06-21,Beauty,1457.83,0.05,1384.94,Completed
O001262,C00241,2026-03-08,Electronics,1723.47,0.15,1464.95,Completed
O001263,C00241,2026-02-10,Beauty,1366.57,0.05,1298.24,Completed
O001264,C00242,2025-12-09,Grocery,851.12,0.15,723.45,Completed
O001265,C00242,2025-09-25,Home,4810.22,0.2,3848.18,Completed
O001266,C00242,2025-08-11,Sports,1665.77,0.0,1665.77,Completed
O001267,C00242,2025-08-21,Sports,694.96,0.1,625.46,Completed
O001268,C00242,2026-06-21,Grocery,802.23,0.1,722.01,Cancelled
O001269,C00242,2025-12-12,Sports,2676.69,0.1,2409.02,Completed
O001270,C00242,2026-05-29,Grocery,781.71,0.1,703.54,Completed
O001271,C00242,2026-01-31,Grocery,951.45,0.0,951.45,Completed
O001272,C00243,2026-01-17,Home,4232.48,0.1,3809.23,Completed
O001273,C00243,2025-11-08,Grocery,1351.66,0.0,1351.66,Completed
O001274,C00243,2026-05-14,Grocery,466.15,0.15,396.23,Completed
O001275,C00243,2026-04-01,Electronics,9132.73,0.1,8219.46,Completed
O001276,C00243,2025-11-24,Electronics,6109.85,0.0,6109.85,Completed
O001277,C00243,2026-06-13,Home,1620.16,0.0,1620.16,Returned
O001278,C00243,2026-06-29,Home,3020.75,0.1,2718.68,Cancelled
O001279,C00243,2025-12-21,Beauty,1732.85,0.0,1732.85,Completed
O001280,C00243,2026-06-21,Sports,1653.19,0.05,1570.53,Completed
O001281,C00244,2026-05-05,Home,1239.37,0.05,1177.4,Completed
O001282,C00244,2026-06-22,Electronics,9501.68,0.0,9501.68,Returned
O001283,C00245,2026-06-26,Grocery,1195.35,0.1,1075.82,Completed
O001284,C00245,2026-05-28,Electronics,5383.45,0.05,5114.28,Completed
O001285,C00245,2026-05-29,Home,2730.01,0.0,2730.01,Completed
O001286,C00246,2026-05-24,Sports,1070.48,0.1,963.43,Completed
O001287,C00246,2026-04-25,Grocery,1291.48,0.0,1291.48,Completed
O001288,C00246,2025-10-03,Grocery,1409.58,0.1,1268.62,Completed
O001289,C00246,2026-04-28,Beauty,1759.11,0.0,1759.11,Completed
O001290,C00246,2025-09-15,Sports,1804.74,0.15,1534.03,Completed
O001291,C00246,2026-01-12,Electronics,9934.0,0.1,8940.6,Returned
O001292,C00246,2025-12-24,Grocery,407.03,0.15,345.98,Completed
O001293,C00246,2025-10-11,Electronics,4198.2,0.1,3778.38,Completed
O001294,C00246,2026-04-08,Beauty,1239.25,0.0,1239.25,Completed
O001295,C00246,2025-10-06,Grocery,767.42,0.1,690.68,Completed
O001296,C00246,2025-10-04,Electronics,2950.05,0.05,2802.55,Completed
O001297,C00246,2026-05-03,Electronics,9721.2,0.15,8263.02,Completed
O001298,C00246,2026-01-28,Sports,1794.29,0.05,1704.58,Completed
O001299,C00246,2025-12-05,Home,4164.25,0.1,3747.82,Completed
O001300,C00246,2026-04-07,Beauty,1262.05,0.1,1135.84,Completed
O001301,C00247,2026-02-14,Sports,1204.16,0.1,1083.74,Completed
O001302,C00247,2026-02-09,Sports,1964.01,0.05,1865.81,Completed
O001303,C00247,2025-04-11,Grocery,955.35,0.1,859.82,Returned
O001304,C00247,2025-06-04,Beauty,1963.93,0.15,1669.34,Completed
O001305,C00247,2025-05-20,Home,3610.35,0.0,3610.35,Completed
O001306,C00247,2026-02-25,Grocery,818.95,0.0,818.95,Completed
O001307,C00247,2025-05-29,Home,4443.52,0.15,3776.99,Completed
O001308,C00248,2025-12-12,Electronics,5462.31,0.0,5462.31,Completed
O001309,C00248,2026-02-26,Sports,2765.26,0.15,2350.47,Completed
O001310,C00248,2026-06-02,Grocery,415.62,0.0,415.62,Completed
O001311,C00248,2026-03-30,Grocery,829.75,0.15,705.29,Completed
O001312,C00248,2026-03-19,Home,3076.4,0.05,2922.58,Completed
O001313,C00248,2026-02-13,Sports,879.31,0.05,835.34,Completed
O001314,C00249,2026-04-25,Home,3609.41,0.1,3248.47,Completed
O001315,C00249,2026-04-16,Home,1475.74,0.05,1401.95,Completed
O001316,C00249,2026-06-12,Electronics,5817.21,0.0,5817.21,Completed
O001317,C00250,2025-02-27,Sports,150.0,0.2,120.0,Returned
O001318,C00250,2025-02-11,Home,3577.88,0.1,3220.09,Completed
O001319,C00250,2025-08-25,Electronics,1744.98,0.15,1483.23,Completed
O001320,C00250,2025-05-09,Grocery,693.82,0.05,659.13,Completed
O001321,C00251,2025-08-22,Sports,1439.24,0.15,1223.35,Completed
O001322,C00251,2026-06-07,Electronics,6165.14,0.15,5240.37,Completed
O001323,C00252,2025-10-06,Electronics,7144.68,0.05,6787.45,Completed
O001324,C00252,2025-12-25,Sports,2004.53,0.0,2004.53,Completed
O001325,C00252,2025-09-30,Grocery,794.87,0.2,635.9,Returned
O001326,C00252,2025-09-22,Electronics,8561.56,0.0,8561.56,Completed
O001327,C00253,2025-08-13,Grocery,943.03,0.05,895.88,Completed
O001328,C00253,2025-10-29,Home,3024.97,0.05,2873.72,Completed
O001329,C00253,2026-06-12,Grocery,479.3,0.1,431.37,Completed
O001330,C00253,2025-11-13,Grocery,689.25,0.2,551.4,Completed
O001331,C00253,2026-04-05,Beauty,1760.84,0.05,1672.8,Returned
O001332,C00254,2025-10-22,Beauty,1087.65,0.1,978.89,Completed
O001333,C00254,2025-09-04,Grocery,851.29,0.0,851.29,Completed
O001334,C00254,2025-10-14,Sports,803.76,0.2,643.01,Completed
O001335,C00254,2025-11-23,Beauty,1971.94,0.1,1774.75,Completed
O001336,C00254,2025-07-24,Grocery,1400.36,0.1,1260.32,Completed
O001337,C00254,2026-04-21,Home,3288.72,0.0,3288.72,Completed
O001338,C00255,2026-02-16,Sports,704.28,0.0,704.28,Completed
O001339,C00255,2026-01-11,Sports,890.52,0.15,756.94,Completed
O001340,C00255,2025-04-26,Beauty,1039.98,0.1,935.98,Completed
O001341,C00255,2026-02-25,Sports,1402.58,0.15,1192.19,Completed
O001342,C00255,2026-05-09,Grocery,1177.53,0.15,1000.9,Completed
O001343,C00255,2025-09-12,Sports,2427.32,0.0,2427.32,Completed
O001344,C00255,2025-10-28,Home,2134.14,0.0,2134.14,Completed
O001345,C00256,2026-04-16,Sports,1588.2,0.15,1349.97,Returned
O001346,C00256,2026-04-01,Grocery,150.0,0.05,142.5,Completed
O001347,C00256,2026-05-08,Home,2585.49,0.1,2326.94,Completed
O001348,C00256,2026-06-25,Home,3038.25,0.05,2886.34,Cancelled
O001349,C00256,2026-04-16,Home,2632.64,0.0,2632.64,Returned
O001350,C00256,2026-06-20,Sports,1511.89,0.15,1285.11,Completed
O001351,C00256,2026-03-16,Grocery,966.77,0.0,966.77,Completed
O001352,C00256,2026-04-30,Sports,1662.37,0.0,1662.37,Completed
O001353,C00256,2026-05-19,Grocery,575.09,0.15,488.83,Completed
O001354,C00256,2026-03-26,Sports,2714.63,0.0,2714.63,Cancelled
O001355,C00257,2026-02-04,Beauty,813.98,0.05,773.28,Completed
O001356,C00257,2026-01-25,Beauty,1534.49,0.05,1457.77,Completed
O001357,C00257,2026-05-18,Electronics,8115.93,0.0,8115.93,Completed
O001358,C00257,2026-03-29,Beauty,1386.2,0.1,1247.58,Completed
O001359,C00257,2025-12-27,Grocery,694.77,0.05,660.03,Completed
O001360,C00257,2026-06-07,Home,2867.23,0.2,2293.78,Completed
O001361,C00257,2025-12-17,Beauty,1567.03,0.0,1567.03,Completed
O001362,C00257,2026-03-10,Grocery,1134.27,0.15,964.13,Returned
O001363,C00257,2026-05-07,Electronics,5460.47,0.0,5460.47,Completed
O001364,C00258,2026-05-04,Home,1852.06,0.0,1852.06,Completed
O001365,C00258,2026-05-22,Sports,3379.93,0.0,3379.93,Completed
O001366,C00258,2026-05-21,Beauty,1606.06,0.05,1525.76,Completed
O001367,C00258,2026-06-02,Electronics,8916.43,0.15,7578.97,Completed
O001368,C00258,2026-05-22,Home,2482.96,0.05,2358.81,Completed
O001369,C00258,2026-05-10,Sports,2135.96,0.05,2029.16,Completed
O001370,C00258,2026-05-26,Grocery,1333.86,0.05,1267.17,Returned
O001371,C00258,2026-05-21,Sports,2666.25,0.0,2666.25,Completed
O001372,C00258,2026-05-25,Grocery,920.29,0.15,782.25,Completed
O001373,C00258,2026-06-05,Beauty,1998.07,0.15,1698.36,Completed
O001374,C00259,2026-01-10,Sports,3750.44,0.15,3187.87,Completed
O001375,C00259,2026-03-30,Beauty,1399.21,0.0,1399.21,Completed
O001376,C00259,2025-12-04,Beauty,1313.19,0.0,1313.19,Completed
O001377,C00259,2025-12-31,Grocery,821.89,0.1,739.7,Completed
O001378,C00259,2026-03-11,Sports,1830.42,0.1,1647.38,Returned
O001379,C00260,2025-06-30,Sports,1966.31,0.15,1671.36,Completed
O001380,C00260,2026-06-04,Beauty,2377.23,0.0,2377.23,Completed
O001381,C00260,2025-08-23,Beauty,1435.59,0.0,1435.59,Completed
O001382,C00260,2025-10-18,Sports,3308.72,0.1,2977.85,Completed
O001383,C00260,2025-06-03,Grocery,748.56,0.1,673.7,Completed
O001384,C00260,2025-09-01,Home,3975.98,0.0,3975.98,Completed
O001385,C00260,2025-05-19,Beauty,1795.26,0.0,1795.26,Completed
O001386,C00260,2026-02-18,Grocery,828.04,0.2,662.43,Completed
O001387,C00261,2026-06-08,Sports,2131.31,0.0,2131.31,Completed
O001388,C00261,2026-05-02,Home,4378.09,0.15,3721.38,Returned
O001389,C00261,2026-04-20,Beauty,1702.85,0.0,1702.85,Completed
O001390,C00261,2026-04-24,Sports,2466.83,0.1,2220.15,Completed
O001391,C00261,2026-06-06,Home,362.29,0.2,289.83,Completed
O001392,C00261,2026-05-28,Grocery,755.66,0.05,717.88,Completed
O001393,C00262,2026-06-08,Beauty,1156.11,0.05,1098.3,Completed
O001394,C00262,2026-06-27,Sports,3056.83,0.0,3056.83,Returned
O001395,C00262,2026-06-23,Home,3326.68,0.2,2661.34,Completed
O001396,C00262,2026-06-10,Home,2927.13,0.0,2927.13,Completed
O001397,C00263,2025-11-29,Grocery,616.45,0.0,616.45,Returned
O001398,C00263,2026-02-27,Home,2394.82,0.0,2394.82,Completed
O001399,C00263,2026-06-16,Grocery,1195.77,0.05,1135.98,Completed
O001400,C00263,2026-04-07,Electronics,3019.76,0.0,3019.76,Completed
O001401,C00263,2026-03-08,Electronics,2477.67,0.15,2106.02,Completed
O001402,C00263,2026-05-27,Electronics,6544.47,0.0,6544.47,Completed
O001403,C00263,2026-06-23,Electronics,9177.68,0.0,9177.68,Completed
O001404,C00263,2026-05-08,Electronics,3514.14,0.1,3162.73,Returned
O001405,C00264,2026-05-01,Home,2786.77,0.0,2786.77,Completed
O001406,C00264,2026-01-28,Electronics,3982.18,0.0,3982.18,Completed
O001407,C00264,2025-12-18,Electronics,9525.28,0.15,8096.49,Completed
O001408,C00264,2026-01-21,Grocery,372.19,0.1,334.97,Completed
O001409,C00264,2026-05-23,Beauty,1186.78,0.0,1186.78,Completed
O001410,C00265,2025-10-30,Grocery,485.81,0.0,485.81,Completed
O001411,C00265,2026-06-04,Sports,1481.5,0.0,1481.5,Completed
O001412,C00265,2025-10-08,Electronics,8032.15,0.05,7630.54,Completed
O001413,C00265,2026-06-29,Grocery,1371.11,0.1,1234.0,Completed
O001414,C00265,2026-04-28,Electronics,9408.44,0.0,9408.44,Completed
O001415,C00265,2025-10-08,Grocery,766.25,0.0,766.25,Completed
O001416,C00265,2026-02-17,Grocery,1025.26,0.0,1025.26,Completed
O001417,C00266,2026-05-05,Electronics,4970.3,0.05,4721.78,Completed
O001418,C00266,2026-06-29,Sports,2459.1,0.05,2336.14,Completed
O001419,C00266,2026-04-07,Electronics,4771.45,0.2,3817.16,Completed
O001420,C00266,2026-03-17,Grocery,676.35,0.0,676.35,Completed
O001421,C00266,2026-03-31,Home,3212.82,0.0,3212.82,Completed
O001422,C00266,2026-04-11,Grocery,1166.75,0.1,1050.08,Completed
O001423,C00266,2026-04-26,Beauty,1806.78,0.15,1535.76,Completed
O001424,C00266,2026-04-30,Sports,2487.09,0.05,2362.74,Completed
O001425,C00266,2026-03-13,Beauty,1928.28,0.0,1928.28,Completed
O001426,C00267,2025-10-10,Sports,2133.61,0.05,2026.93,Cancelled
O001427,C00267,2025-12-31,Home,2360.07,0.0,2360.07,Completed
O001428,C00267,2026-03-08,Home,2402.01,0.05,2281.91,Completed
O001429,C00268,2025-11-26,Electronics,6369.07,0.15,5413.71,Completed
O001430,C00268,2026-05-26,Electronics,5195.26,0.15,4415.97,Completed
O001431,C00268,2025-08-12,Sports,2348.84,0.1,2113.96,Completed
O001432,C00268,2026-01-06,Sports,1528.8,0.0,1528.8,Completed
O001433,C00268,2026-04-04,Sports,2915.27,0.1,2623.74,Cancelled
O001434,C00268,2025-07-24,Electronics,7011.76,0.0,7011.76,Returned
O001435,C00268,2026-06-20,Home,2239.98,0.2,1791.98,Completed
O001436,C00268,2025-08-07,Sports,2943.95,0.15,2502.36,Returned
O001437,C00268,2026-02-03,Beauty,1586.57,0.0,1586.57,Completed
O001438,C00268,2026-04-11,Electronics,10016.41,0.05,9515.59,Completed
O001439,C00269,2026-03-30,Electronics,6603.81,0.1,5943.43,Cancelled
O001440,C00269,2025-10-28,Home,2633.58,0.05,2501.9,Completed
O001441,C00269,2026-06-22,Grocery,1253.47,0.15,1065.45,Completed
O001442,C00269,2026-03-03,Beauty,1610.11,0.05,1529.6,Completed
O001443,C00269,2025-07-26,Electronics,6430.26,0.0,6430.26,Completed
O001444,C00271,2026-04-26,Beauty,1969.96,0.05,1871.46,Completed
O001445,C00271,2026-02-13,Grocery,774.07,0.0,774.07,Completed
O001446,C00271,2026-04-12,Electronics,6857.51,0.0,6857.51,Completed
O001447,C00272,2026-02-12,Beauty,1010.1,0.1,909.09,Completed
O001448,C00272,2026-01-02,Home,4511.56,0.1,4060.4,Completed
O001449,C00272,2026-05-28,Home,2586.35,0.15,2198.4,Completed
O001450,C00273,2026-03-10,Sports,2175.93,0.2,1740.74,Completed
O001451,C00273,2026-06-08,Electronics,6434.98,0.0,6434.98,Completed
O001452,C00273,2025-07-21,Home,2406.91,0.05,2286.56,Completed
O001453,C00273,2025-12-03,Home,2439.43,0.0,2439.43,Completed
O001454,C00273,2025-12-05,Sports,1346.24,0.05,1278.93,Completed
O001455,C00273,2026-01-30,Grocery,618.63,0.0,618.63,Completed
O001456,C00273,2025-08-06,Sports,2173.68,0.15,1847.63,Returned
O001457,C00273,2026-03-11,Home,2303.79,0.0,2303.79,Completed
O001458,C00273,2026-03-29,Electronics,8765.02,0.1,7888.52,Cancelled
O001459,C00273,2025-11-01,Beauty,1832.66,0.15,1557.76,Completed
O001460,C00274,2025-03-23,Electronics,7675.17,0.0,7675.17,Completed
O001461,C00274,2025-10-05,Home,1756.82,0.15,1493.3,Completed
O001462,C00274,2026-04-29,Electronics,7368.41,0.15,6263.15,Completed
O001463,C00274,2025-08-17,Grocery,681.76,0.0,681.76,Completed
O001464,C00274,2026-03-24,Grocery,762.93,0.0,762.93,Completed
O001465,C00274,2026-06-27,Grocery,400.55,0.0,400.55,Completed
O001466,C00274,2025-09-15,Beauty,1709.2,0.15,1452.82,Completed
O001467,C00274,2025-03-11,Beauty,1585.65,0.0,1585.65,Completed
O001468,C00274,2026-04-01,Sports,2071.84,0.0,2071.84,Completed
O001469,C00274,2025-11-02,Home,2957.89,0.15,2514.21,Completed
O001470,C00274,2025-08-25,Grocery,1384.2,0.15,1176.57,Completed
O001471,C00274,2026-06-20,Sports,2779.69,0.15,2362.74,Completed
O001472,C00274,2025-10-03,Home,2473.35,0.1,2226.02,Completed
O001473,C00275,2026-05-17,Grocery,1351.59,0.15,1148.85,Cancelled
O001474,C00275,2026-05-07,Sports,768.06,0.05,729.66,Completed
O001475,C00276,2026-01-11,Grocery,1277.08,0.05,1213.23,Completed
O001476,C00276,2026-03-06,Home,2063.64,0.05,1960.46,Completed
O001477,C00276,2026-06-21,Electronics,6927.04,0.0,6927.04,Completed
O001478,C00276,2026-01-11,Beauty,1964.37,0.05,1866.15,Completed
O001479,C00277,2025-10-05,Sports,1486.85,0.1,1338.16,Completed
O001480,C00277,2026-06-08,Home,1614.75,0.1,1453.28,Completed
O001481,C00277,2026-02-03,Beauty,1268.79,0.0,1268.79,Completed
O001482,C00277,2026-01-19,Electronics,9509.15,0.2,7607.32,Completed
O001483,C00277,2025-09-03,Electronics,10704.29,0.15,9098.65,Completed
O001484,C00277,2025-12-23,Sports,2962.85,0.0,2962.85,Cancelled
O001485,C00278,2026-02-04,Beauty,1195.28,0.1,1075.75,Completed
O001486,C00278,2025-11-30,Home,2841.17,0.1,2557.05,Completed
O001487,C00278,2025-11-26,Home,3651.74,0.05,3469.15,Completed
O001488,C00278,2026-02-22,Sports,1091.51,0.05,1036.93,Completed
O001489,C00278,2026-03-26,Grocery,722.2,0.15,613.87,Completed
O001490,C00278,2026-03-15,Sports,1894.04,0.0,1894.04,Completed
O001491,C00278,2025-11-30,Electronics,7346.68,0.1,6612.01,Completed
O001492,C00278,2025-11-26,Beauty,1680.26,0.0,1680.26,Cancelled
O001493,C00279,2026-05-12,Electronics,4320.5,0.15,3672.42,Cancelled
O001494,C00279,2026-05-23,Grocery,1189.15,0.0,1189.15,Completed
O001495,C00279,2026-03-15,Sports,2650.5,0.1,2385.45,Completed
O001496,C00279,2025-12-25,Beauty,1699.69,0.05,1614.71,Completed
O001497,C00279,2026-04-06,Sports,2058.56,0.2,1646.85,Completed
O001498,C00279,2026-01-12,Grocery,1006.16,0.05,955.85,Completed
O001499,C00279,2026-02-22,Grocery,604.03,0.0,604.03,Completed
O001500,C00280,2026-05-21,Home,1872.51,0.0,1872.51,Completed
O001501,C00280,2026-04-15,Home,2604.39,0.0,2604.39,Completed
O001502,C00280,2026-02-12,Beauty,1430.79,0.0,1430.79,Completed
O001503,C00280,2026-03-26,Beauty,843.85,0.1,759.46,Completed
O001504,C00280,2026-05-14,Home,2761.41,0.0,2761.41,Completed
O001505,C00280,2026-01-24,Home,2619.85,0.0,2619.85,Completed
O001506,C00280,2026-04-29,Beauty,1048.73,0.1,943.86,Completed
O001507,C00281,2025-11-29,Beauty,1320.76,0.1,1188.68,Completed
O001508,C00281,2025-12-31,Electronics,6644.24,0.0,6644.24,Completed
O001509,C00281,2025-10-29,Beauty,1460.93,0.05,1387.88,Completed
O001510,C00281,2025-09-01,Sports,2947.58,0.1,2652.82,Completed
